"layer_id","layer","feature_id","bioshift_long_cent","bioshift_lat_cent","area_m2","area_km2","calculation_status"
"135","A182_P1",1,-8.79117824784258,41.0452309646876,66546776.0765548,66.5467760765548,"success"
"136","A183_P1",1,-82.0749428029143,28.1800518936706,83789423360.7448,83789.4233607448,"success"
"137","A184_P1",1,2.38930955478436,41.773788278838,324369189.771071,324.369189771071,"success"
"138","A185_P1",1,-2.52673541935828,53.9574327888739,226481690036.778,226481.690036778,"success"
"139","A186_P1",1,18.8547304263592,68.3707884931807,728485150.113699,728.485150113699,"success"
"140","A187_P1",1,-2.52673541935828,53.9574327888739,226481690036.778,226481.690036778,"success"
"141","A187_P2",1,-2.52673541935828,53.9574327888739,226481690036.778,226481.690036778,"success"
"142","A188_P1",1,1.97983197114624,41.3970008860861,19961386.5802542,19.9613865802542,"success"
"143","A189_P1",1,-118.196254856299,37.5379989985715,162383247.366025,162.383247366025,"success"
"144","A19_P1",1,-1.89043450843582,51.8518913909573,106455509957.946,106455.509957946,"success"
"145","A19_P2",1,-3.09970091137254,55.6558402097602,121081700246.737,121081.700246737,"success"
"146","A19_P3",1,-3.77171706093961,52.3372355858482,21203884213.5814,21203.8842135814,"success"
"147","A19_P4",1,-4.15968858314471,56.6639767378137,75246122646.8163,75246.1226468163,"success"
"148","A190_P1",1,20.0197446545437,49.4856333511282,2651304823.97316,2651.30482397316,"success"
"149","A191_P1",1,-66.0034856494407,48.9852160488004,498912.000244828,0.498912000244828,"success"
